NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name,UZA SQ Miles, UZA Population , Service Area Population , Service Area SQ Miles ,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
80013,8013,City of Casper,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CASPER,WY,14482,"Casper, WY",27.88," 67,751 "," 57,561 ", 93 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80013,8013,City of Casper,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CASPER,WY,14482,"Casper, WY",27.88," 67,751 "," 57,561 ", 93 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80014,8014,City of Rapid City,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",RAPID CITY,SD,73396,"Rapid City, SD",50.33," 85,679 "," 85,679 ", 55 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80014,8014,City of Rapid City,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",RAPID CITY,SD,73396,"Rapid City, SD",50.33," 85,679 "," 85,679 ", 55 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80016,8016,County of Mesa,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND JUNCTION,CO,34273,"Grand Junction, CO",75.61," 135,973 "," 117,471 ", 69 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80016,8016,County of Mesa,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",GRAND JUNCTION,CO,34273,"Grand Junction, CO",75.61," 135,973 "," 117,471 ", 69 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80019,8019,Bis-Man Transit Board,DR,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,BISMARCK,ND,07921,"Bismarck, ND",41.85," 98,198 "," 102,455 ", 56 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80019,8019,Bis-Man Transit Board,MB,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,BISMARCK,ND,07921,"Bismarck, ND",41.85," 98,198 "," 102,455 ", 56 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80020,8020,The City of Cheyenne,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CHEYENNE,WY,16237,"Cheyenne, WY",33.87," 79,250 "," 64,610 ", 18 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80020,8020,The City of Cheyenne,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CHEYENNE,WY,16237,"Cheyenne, WY",33.87," 79,250 "," 64,610 ", 18 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80021,8021,"City of Logan, dba: The Logan Transit District",DR,PT,Bus,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Logan,UT,50959,"Logan, UT",47.72," 113,927 "," 73,453 ", 33 ,2007,6,2007,"73,535 ","16,835 ",4 ,$0.00 ,"$431,210.00 ",$25.61 ,$0.00 
80021,8021,"City of Logan, dba: The Logan Transit District",MB,PT,Bus,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Logan,UT,50959,"Logan, UT",47.72," 113,927 "," 73,453 ", 33 ,2007,6,2007,"3,547,173 ","1,102,479 ",3 ,$0.00 ,"$1,964,397.00 ",$1.78 ,$0.00 
80025,8025,"City of Loveland, Colorado",DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LOVELAND,CO,30628,"Fort Collins, CO",117.98," 326,332 "," 77,194 ", 37 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80025,8025,"City of Loveland, Colorado",DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LOVELAND,CO,30628,"Fort Collins, CO",117.98," 326,332 "," 77,194 ", 37 ,2022,12,2022,"35,748 ","8,620 ",4 ,"$10,524.00 ","$470,016.00 ",$54.53 ,$1.22 
80025,8025,"City of Loveland, Colorado",MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LOVELAND,CO,30628,"Fort Collins, CO",117.98," 326,332 "," 77,194 ", 37 ,2022,12,2022,"426,609 ","89,996 ",5 ,"$32,535.00 ","$2,276,230.00 ",$25.29 ,$0.36 
80028,8028,Cache Valley Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,50959,"Logan, UT",47.72," 113,927 "," 117,065 ", 33 ,2022,12,2022,"105,039 ","24,854 ",4 ,$0.00 ,"$884,046.00 ",$35.57 ,$0.00 
80028,8028,Cache Valley Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,50959,"Logan, UT",47.72," 113,927 "," 117,065 ", 33 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80028,8028,Cache Valley Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,50959,"Logan, UT",47.72," 113,927 "," 117,065 ", 33 ,2022,12,2022,"3,041,167 ","942,317 ",3 ,$0.00 ,"$7,828,161.00 ",$8.31 ,$0.00 
80028,8028,Cache Valley Transit District,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOGAN,UT,50959,"Logan, UT",47.72," 113,927 "," 117,065 ", 33 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80106,8106,North Front Range Transportation and Air Quality Planning Council,VP,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",FORT COLLINS,CO,30628,"Fort Collins, CO",117.98," 326,332 "," 143,986 ", 56 ,2022,12,2022,"585,836 ","12,462 ",47 ,"$105,378.00 ","$400,064.00 ",$32.10 ,$8.46 
80107,8107,University of Montana,MB,DO,Bus,Active,Full Reporter,University,MISSOULA,MT,57736,"Missoula, MT",44.29," 88,109 "," 40,948 ", 10 ,2022,6,2022,"155,601 ","81,853 ",2 ,$0.00 ,"$515,002.00 ",$6.29 ,$0.00 
80108,8108,Denver Regional Council of Governments,VP,PT,Bus,Inactive,Full Reporter,"MPO, COG or Other Planning Agency",Denver,CO,23527,"Denver--Aurora, CO",644.54," 2,686,147 "," 2,803,394 ", 717 ,2010,12,2010,"3,497,999 ","129,602 ",27 ,"$288,445.00 ","$634,891.00 ",$4.90 ,$2.23 
80109,8109,Denver Regional Council of Governments,VP,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",DENVER,CO,23527,"Denver--Aurora, CO",644.54," 2,686,147 "," 2,887,496 ", 461 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
80109,8109,Denver Regional Council of Governments,VP,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",DENVER,CO,23527,"Denver--Aurora, CO",644.54," 2,686,147 "," 2,887,496 ", 461 ,2022,12,2022,"3,433,790 ","94,026 ",37 ,"$401,002.00 ","$428,101.00 ",$4.55 ,$4.26 
80285,8R01-019,Via Mobility Services,DR,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,BOULDER,CO,09298,"Boulder, CO",25.45," 120,828 "," 2,991,231 "," 2,500 ",2022,12,2022,"856,659 ","107,745 ",8 ,"$1,637.00 ","$9,927,247.00 ",$92.14 ,$0.02 
90001,9001,Regional Transportation Commission of Washoe County,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,"333,884 ","13,006 ",26 ,"$35,136.00 ","$471,368.00 ",$36.24 ,$2.70 
90001,9001,Regional Transportation Commission of Washoe County,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,"1,060,764 ","144,474 ",7 ,"$277,279.00 ","$8,321,445.00 ",$57.60 ,$1.92 
90001,9001,Regional Transportation Commission of Washoe County,DR,TN,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90001,9001,Regional Transportation Commission of Washoe County,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90001,9001,Regional Transportation Commission of Washoe County,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90001,9001,Regional Transportation Commission of Washoe County,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,"13,222,249 ","3,584,000 ",4 ,"$2,093,866.00 ","$24,911,882.00 ",$6.95 ,$0.58 
90001,9001,Regional Transportation Commission of Washoe County,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RENO,NV,74179,"Reno, NV--CA",165.43," 446,529 "," 394,010 ", 109 ,2022,6,2022,"22,177,543 ","647,722 ",34 ,"$3,561,776.00 ","$2,876,745.00 ",$4.44 ,$5.50 
90002,9002,City and County of Honolulu,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90002,9002,City and County of Honolulu,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,"8,629,122 ","888,713 ",10 ,"$1,349,229.00 ","$58,505,509.00 ",$65.83 ,$1.52 
90002,9002,City and County of Honolulu,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,"484,728 ","66,704 ",7 ,"$95,252.00 ","$1,059,472.00 ",$15.88 ,$1.43 
90002,9002,City and County of Honolulu,FB,PT,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90002,9002,City and County of Honolulu,HR,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90002,9002,City and County of Honolulu,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90002,9002,City and County of Honolulu,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,"162,729,639 ","34,753,527 ",5 ,"$31,888,794.00 ","$221,424,599.00 ",$6.37 ,$0.92 
90002,9002,City and County of Honolulu,VP,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HONOLULU,HI,39889,"Honolulu, HI",144.97," 853,252 "," 1,016,508 ", 277 ,2022,6,2022,"1,396,834 ","50,584 ",28 ,"$179,818.00 ","$330,318.00 ",$6.53 ,$3.55 
90003,9003,San Francisco Bay Area Rapid Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 867,725 ", 80 ,2022,6,2022,0 ,0 ,0 ,"$368,195.00 ","$380,766.00 ",$0.00 ,$0.00 
90003,9003,San Francisco Bay Area Rapid Transit District,HR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 867,725 ", 80 ,2022,6,2022,"514,304,342 ","36,774,619 ",14 ,"$130,240,843.00 ","$659,542,867.00 ",$17.93 ,$3.54 
90003,9003,San Francisco Bay Area Rapid Transit District,MG,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 867,725 ", 80 ,2022,6,2022,"1,200,793 ","377,608 ",3 ,"$2,123,705.00 ","$8,005,186.00 ",$21.20 ,$5.62 
90003,9003,San Francisco Bay Area Rapid Transit District,YR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 867,725 ", 80 ,2022,6,2022,"7,874,327 ","1,071,845 ",7 ,"$3,084,746.00 ","$17,965,407.00 ",$16.76 ,$2.88 
90004,9004,Golden Empire Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BAKERSFIELD,CA,04681,"Bakersfield, CA",132.12," 570,235 "," 500,977 ", 111 ,2023,6,2023,"1,025,439 ","162,915 ",6 ,"$859,294.00 ","$7,185,175.00 ",$44.10 ,$5.27 
90004,9004,Golden Empire Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BAKERSFIELD,CA,04681,"Bakersfield, CA",132.12," 570,235 "," 500,977 ", 111 ,2023,6,2023,"11,754,703 ","3,130,678 ",4 ,"$2,804,240.00 ","$29,369,211.00 ",$9.38 ,$0.90 
90006,9006,Santa Cruz Metropolitan Transit District,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SANTA CRUZ,CA,79336,"Santa Cruz, CA",60.45," 169,038 "," 270,861 ", 445 ,2022,6,2022,"3,528,679 ","115,354 ",31 ,"$1,244,850.00 ","$3,503,299.00 ",$30.37 ,$10.79 
90006,9006,Santa Cruz Metropolitan Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SANTA CRUZ,CA,79336,"Santa Cruz, CA",60.45," 169,038 "," 270,861 ", 445 ,2022,6,2022,"413,360 ","62,608 ",7 ,"$210,547.00 ","$5,316,792.00 ",$84.92 ,$3.36 
90006,9006,Santa Cruz Metropolitan Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SANTA CRUZ,CA,79336,"Santa Cruz, CA",60.45," 169,038 "," 270,861 ", 445 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90006,9006,Santa Cruz Metropolitan Transit District,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SANTA CRUZ,CA,79336,"Santa Cruz, CA",60.45," 169,038 "," 270,861 ", 445 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90006,9006,Santa Cruz Metropolitan Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SANTA CRUZ,CA,79336,"Santa Cruz, CA",60.45," 169,038 "," 270,861 ", 445 ,2022,6,2022,"11,730,286 ","2,659,929 ",4 ,"$6,792,351.00 ","$41,288,210.00 ",$15.52 ,$2.55 
90007,9007,City of Modesto ,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MODESTO,CA,58006,"Modesto, CA",70.38," 357,301 "," 271,314 ", 59 ,2021,6,2021,"231,674 ","51,532 ",4 ,"$152,422.00 ","$3,321,256.00 ",$64.45 ,$2.96 
90007,9007,City of Modesto ,DR,TX,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MODESTO,CA,58006,"Modesto, CA",70.38," 357,301 "," 271,314 ", 59 ,2021,6,2021,192 ,36 ,5 ,$57.00 ,"$33,475.00 ",$929.86 ,$1.58 
90007,9007,City of Modesto ,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MODESTO,CA,58006,"Modesto, CA",70.38," 357,301 "," 271,314 ", 59 ,2021,6,2021,"4,644,412 ","1,108,987 ",4 ,"$981,447.00 ","$19,673,400.00 ",$17.74 ,$0.88 
90008,9008,City of Santa Monica,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SANTA MONICA,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 1,022,273 ", 69 ,2022,6,2022,"5,085 ","3,005 ",2 ,"$2,819.00 ","$186,961.00 ",$62.22 ,$0.94 
90008,9008,City of Santa Monica,DR,TN,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SANTA MONICA,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 1,022,273 ", 69 ,2022,6,2022,"37,057 ","18,750 ",2 ,"$10,658.00 ","$458,945.00 ",$24.48 ,$0.57 
90008,9008,City of Santa Monica,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SANTA MONICA,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 1,022,273 ", 69 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90008,9008,City of Santa Monica,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SANTA MONICA,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 1,022,273 ", 69 ,2022,6,2022,"22,325,873 ","6,312,168 ",4 ,"$5,617,870.00 ","$74,036,446.00 ",$11.73 ,$0.89 
90009,9009,San Mateo County Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN CARLOS,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 765,551 ", 97 ,2022,6,2022,"1,767,586 ","157,361 ",11 ,"$394,522.00 ","$16,216,057.00 ",$103.05 ,$2.51 
90009,9009,San Mateo County Transit District,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN CARLOS,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 765,551 ", 97 ,2022,6,2022,"420,161 ","16,464 ",26 ,"$43,084.00 ","$1,432,863.00 ",$87.03 ,$2.62 
90009,9009,San Mateo County Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN CARLOS,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 765,551 ", 97 ,2022,6,2022,"19,389,369 ","5,432,149 ",4 ,"$6,501,713.00 ","$115,577,002.00 ",$21.28 ,$1.20 
90009,9009,San Mateo County Transit District,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN CARLOS,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 765,551 ", 97 ,2022,6,2022,"7,909,991 ","1,522,100 ",5 ,"$1,974,013.00 ","$19,722,672.00 ",$12.96 ,$1.30 
90010,9010,City of Torrance,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TORRANCE,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 606,911 ", 103 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90010,9010,City of Torrance,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TORRANCE,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 606,911 ", 103 ,2022,6,2022,"88,775 ","25,409 ",3 ,"$56,525.00 ","$231,021.00 ",$9.09 ,$2.22 
90010,9010,City of Torrance,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TORRANCE,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 606,911 ", 103 ,2022,6,2022,"10,640,133 ","2,096,578 ",5 ,"$412,486.00 ","$22,383,416.00 ",$10.68 ,$0.20 
90010,9010,City of Torrance,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TORRANCE,CA,51445,"Los Angeles--Long Beach--Anaheim, CA",1636.83," 12,237,376 "," 606,911 ", 103 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90012,9012,San Joaquin Regional Transit District,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"1,425,928 ","32,188 ",44 ,"$174,179.00 ","$1,328,138.00 ",$41.26 ,$5.41 
90012,9012,San Joaquin Regional Transit District,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"49,616 ","1,120 ",44 ,"$6,780.00 ","$72,022.00 ",$64.31 ,$6.05 
90012,9012,San Joaquin Regional Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"201,089 ","27,981 ",7 ,"$112,904.00 ","$2,880,014.00 ",$102.93 ,$4.04 
90012,9012,San Joaquin Regional Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"100,831 ","20,725 ",5 ,"$78,132.00 ","$1,141,552.00 ",$55.08 ,$3.77 
90012,9012,San Joaquin Regional Transit District,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"74,846 ","15,404 ",5 ,"$71,628.00 ","$585,033.00 ",$37.98 ,$4.65 
90012,9012,San Joaquin Regional Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"6,081,772 ","1,737,649 ",4 ,"$1,097,188.00 ","$26,953,099.00 ",$15.51 ,$0.63 
90012,9012,San Joaquin Regional Transit District,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,"21,087 ","4,686 ",5 ,"$4,523.00 ","$229,029.00 ",$48.88 ,$0.97 
90012,9012,San Joaquin Regional Transit District,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STOCKTON,CA,85087,"Stockton, CA",92.46," 414,847 "," 782,460 "," 1,426 ",2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90013,9013,Santa Clara Valley Transportation Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN JOSE,CA,79039,"San Jose, CA",285.48," 1,837,446 "," 1,894,783 ", 346 ,2022,6,2022,"2,773,895 ","274,955 ",10 ,"$1,036,071.00 ","$23,564,275.00 ",$85.70 ,$3.77 
90013,9013,Santa Clara Valley Transportation Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN JOSE,CA,79039,"San Jose, CA",285.48," 1,837,446 "," 1,894,783 ", 346 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90013,9013,Santa Clara Valley Transportation Authority,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN JOSE,CA,79039,"San Jose, CA",285.48," 1,837,446 "," 1,894,783 ", 346 ,2022,6,2022,"12,485,050 ","2,301,457 ",5 ,"$2,804,855.00 ","$116,619,835.00 ",$50.67 ,$1.22 
90013,9013,Santa Clara Valley Transportation Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN JOSE,CA,79039,"San Jose, CA",285.48," 1,837,446 "," 1,894,783 ", 346 ,2022,6,2022,"77,955,015 ","15,121,268 ",5 ,"$18,080,143.00 ","$282,008,665.00 ",$18.65 ,$1.20 
90013,9013,Santa Clara Valley Transportation Authority,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN JOSE,CA,79039,"San Jose, CA",285.48," 1,837,446 "," 1,894,783 ", 346 ,2022,6,2022,"257,922 ","59,895 ",4 ,"$77,075.00 ","$2,245,301.00 ",$37.49 ,$1.29 
90014,9014,Alameda-Contra Costa Transit District,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 1,586,454 ", 364 ,2022,6,2022,"3,208,971 ","270,332 ",12 ,"$1,205,681.00 ","$7,746,809.00 ",$28.66 ,$4.46 
90014,9014,Alameda-Contra Costa Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 1,586,454 ", 364 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
90014,9014,Alameda-Contra Costa Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 1,586,454 ", 364 ,2022,6,2022,"2,842,957 ","316,792 ",9 ,"$1,187,725.00 ","$36,448,604.00 ",$115.06 ,$3.75 
90014,9014,Alameda-Contra Costa Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OAKLAND,CA,78904,"San Francisco--Oakland, CA",513.8," 3,515,933 "," 1,586,454 ", 364 ,2022,6,2022,"87,625,977 ","25,111,856 ",3 ,"$31,834,241.00 ","$391,936,880.00 ",$15.61 ,$1.27 
